"","label","mid","pi","xsi","pi2","fwh","theta_W","tajima","sites","B","Bsmooth"
"166","real",15.8286889318,0.00777385698911,0.749902530214,0.254296432484,0.00779496731532,0.00772236498142,0.0215762528637,11443303,0.936609275796386,0.934130695218106
"59","real",16.8267312467,0.00775668091828,0.749344939535,0.253424259923,0.00772289782378,0.0076947212334,0.0260557003607,11251493,0.934539869672289,0.934975052125872
"136","real",-16.8267312467,0.00778123582534,0.749421660164,0.255444353872,0.00780102572738,0.00770807966956,0.0307108016879,11320397,0.937498292209639,0.934975052125872
"28","real",-17.8839634645,0.00777448084373,0.748681609327,0.25330296998,0.00773175179908,0.00770620055358,0.0286709021956,10868262,0.936684439003614,0.935572879894534
"170","real",17.8839634645,0.00779481525072,0.749716190513,0.252808952259,0.00776631095334,0.0077191946004,0.0316996704247,10903612,0.939134367556626,0.935572879894534
"66","real",-19.0038959018,0.00774513312242,0.750024099335,0.254363944807,0.00775502082013,0.00771253531553,0.0136765800324,10821142,0.933148568966265,0.936163672476725
"129","real",19.0038959018,0.00776941958297,0.749273913021,0.253900965081,0.00775374864819,0.00771584794531,0.0224666119937,10892232,0.936074648550602,0.936163672476725
"9","real",20.1902470582,0.00780582271501,0.750303316851,0.254964076996,0.00785046743386,0.0077228072915,0.034783220503,10563431,0.940460568073494,0.936936732744404
"128","real",-20.1902470582,0.00773752820865,0.751423520169,0.252861156863,0.00776106930355,0.00770777646857,0.0124902008972,10493238,0.932232314295181,0.936936732744404
"79","real",21.4469559625,0.00777823754347,0.749754798657,0.254291452036,0.00778810495972,0.00771521292846,0.0264331148611,10227031,0.937137053430121,0.937733110249605
"113","real",-21.4469559625,0.00775407617736,0.749490421536,0.253107195815,0.00772136742725,0.00770555473275,0.0203758555072,10195523,0.93422604546506,0.937733110249605
"76","real",-22.7781952518,0.00776421601254,0.751121261096,0.253119040617,0.00778482470362,0.00773266341409,0.0132035888432,9996329,0.935447712354217,0.938627676152957
"116","real",22.7781952518,0.00778235148238,0.750092216537,0.253934101331,0.00779643037206,0.00772385071025,0.0245083308255,10095781,0.937632708720482,0.938627676152957
"1","real",24.1883850254,0.00783676575854,0.748871883587,0.254211806397,0.00781816928934,0.00774165723002,0.0397531303679,9637189,0.944188645607229,0.939484856246499
"199","real",-24.1883850254,0.0078041282715,0.749238060656,0.253566518047,0.00777172588359,0.00773908403669,0.0271960007726,9618216,0.940256418253012,0.939484856246499
"57","real",25.6822075212,0.00778677817431,0.751492461123,0.25210713735,0.00779039924822,0.00775896694416,0.0115985056501,9474715,0.93816604509759,0.940240691189561
"138","real",-25.6822075212,0.0078306594384,0.749712122844,0.25547709472,0.00785087607672,0.00773873323453,0.0384375006487,9397419,0.943452944385542,0.940240691189561
"70","real",-27.2646226618,0.00783073164524,0.748786483964,0.25578765664,0.00783485789685,0.00775187297588,0.0329176110638,9038902,0.943461644004819,0.940882363029024
"122","real",27.2646226618,0.00780611906589,0.750475451394,0.253549769169,0.00781915802211,0.0077423006185,0.0266723726402,8928043,0.940496272998795,0.940882363029024
"72","real",-28.9408845232,0.00785915166115,0.74879927327,0.254358339304,0.00783766911381,0.00777414393374,0.0353827131553,8641045,0.946885742307229,0.941487522861568
"120","real",28.9408845232,0.00779794821393,0.750498256716,0.252351868884,0.00779643340412,0.00772606449929,0.0301063046688,8639458,0.939511833003615,0.941487522861568
"38","real",-30.7165587793,0.00783807218328,0.749190726872,0.253454810772,0.00780107563263,0.00776116807871,0.032063248525,8308027,0.944346046178313,0.942131649983045
"160","real",30.7165587793,0.00776661937103,0.750896840406,0.254032911811,0.00779744290338,0.00773933600522,0.0114072083834,8396365,0.935737273618072,0.942131649983045
"89","real",32.5975411824,0.00780173783044,0.750193493379,0.253701707215,0.00780237921609,0.00776055362539,0.0171720771002,7942916,0.939968413306024,0.942753370301747
"102","real",-32.5975411824,0.00782871706997,0.749658319121,0.254547880348,0.00783906104344,0.00777440553543,0.022605272215,7946044,0.943218924092771,0.942753370301747
"126","real",34.5900771378,0.00781316993161,0.750129211788,0.253759974666,0.00781768457756,0.00774301456052,0.0293180751657,7626702,0.941345774892771,0.9433126726561
"139","real",-34.5900771378,0.00779387066564,0.75071104691,0.25188910847,0.00777851887915,0.00774144889307,0.0219115996107,7666559,0.939020562125301,0.9433126726561
"10","real",-36.7007824411,0.00788225146574,0.749841967615,0.252043069886,0.00785278976766,0.0077993615865,0.0343895735557,7239680,0.949668851293976,0.94397971930285
"162","real",36.7007824411,0.00784950035498,0.751030840296,0.253604889765,0.00788566665447,0.00777149192508,0.0324804016723,7165976,0.94572293433494,0.94397971930285
"140","real",-38.9366652443,0.00782270558913,0.748122554282,0.253957249425,0.00777525114718,0.00775085808266,0.0299948015651,6983915,0.942494649292771,0.944789052912888
"152","real",38.9366652443,0.00782657261933,0.748853161044,0.253340459772,0.00778544629007,0.00775672767211,0.0291367028928,6846352,0.942960556545783,0.944789052912888
"50","real",41.305149325,0.00785405547267,0.74896786799,0.254780007911,0.0078539961018,0.0077776647111,0.0317815673069,6554489,0.946271743695181,0.945622605173327
"148","real",-41.305149325,0.00787662494413,0.749420170635,0.256704626561,0.0079318470982,0.00778213510724,0.0392889173802,6591026,0.948990957124096,0.945622605173327
"41","real",-43.814098735,0.00787977363167,0.747343026806,0.255824703526,0.00784116243621,0.00776270530141,0.0487988512264,6184300,0.949370317068675,0.946465670060798
"157","real",43.814098735,0.00783109342816,0.750816314753,0.252535947392,0.00783174929247,0.00777805980227,0.02206293394,6127631,0.943505232308434,0.946465670060798
"45","real",-46.4718439121,0.00787603320755,0.74924530686,0.254523352709,0.00787171405056,0.00779320735882,0.0343900270355,5817183,0.948919663560241,0.947348534598474
"153","real",46.4718439121,0.0078584976014,0.750688148875,0.254398516987,0.00789349489643,0.00778484499591,0.03061405483,5714400,0.946806939927711,0.947348534598474
"87","real",-49.2872093387,0.00786372105863,0.748757227554,0.254291222727,0.00784598584606,0.0077763381794,0.0363608037868,5405854,0.947436272124096,0.948265798792206
"105","real",49.2872093387,0.00789452417959,0.746367293819,0.256266818861,0.00784795543239,0.00777515688308,0.04967733513,5295712,0.951147491516868,0.948265798792206
"46","real",-52.2695428422,0.00785014890578,0.751495832617,0.250706951962,0.00782658090092,0.00780298185044,0.0195595912155,4984272,0.945801072985542,0.949123774016716
"104","real",52.2695428422,0.00784695071764,0.748051162305,0.254104389493,0.00780117310585,0.00776548854242,0.0339444485957,4969878,0.945415749113253,0.949123774016716
"62","real",55.4287466323,0.00786169660373,0.749588949659,0.25365368813,0.00784368479357,0.00779028771212,0.0296605842944,4623912,0.947192361895181,0.949877410712676
"133","real",-55.4287466323,0.00791198429422,0.750157862136,0.253689348818,0.0079262579052,0.00782080474975,0.0377247978102,4624854,0.953251119785542,0.949877410712676
"52","real",-58.7753101791,0.00787995510338,0.748808609759,0.253167757084,0.00785156811418,0.00776871621215,0.0463326756,4225954,0.94939218113012,0.950580298391072
"146","real",58.7753101791,0.0079556863644,0.749481392508,0.254313935422,0.00796586520034,0.00784423833214,0.0459729076641,4336192,0.958516429445783,0.950580298391072
"24","real",62.3203450413,0.00788771308044,0.749158474952,0.253200016819,0.0078644263194,0.00779461227511,0.0386489791247,3883372,0.950326877161446,0.951272876418014
"174","real",-62.3203450413,0.00785129246801,0.750387735454,0.254472163225,0.00788103762165,0.0077599581725,0.0380849753849,3925048,0.94593885156747,0.951272876418014
"4","real",-66.0756217599,0.00788471300421,0.748213136789,0.253638111363,0.00783862967894,0.00780532820054,0.032909741199,3607649,0.949965422193976,0.951957999228605
"193","real",66.0756217599,0.00792617438342,0.750413845043,0.254342798139,0.00796439780969,0.00782260504524,0.042840825842,3534295,0.954960769086747,0.951957999228605
"63","real",-70.0536089394,0.00787007951966,0.749894429714,0.254599935559,0.00787633727396,0.00782476181071,0.0187401844349,3269672,0.948202351766265,0.952577146740288
"132","real",70.0536089394,0.00792790174603,0.751485252076,0.254487729615,0.00800413750418,0.00784472243595,0.0343095145426,3213189,0.955168885063855,0.952577146740288
"95","real",-74.2675146477,0.00794912609017,0.750568481821,0.253239513784,0.0079676795407,0.00781800409943,0.0542694367593,2968330,0.957726034960241,0.953082813776784
"180","real",74.2675146477,0.00796700798255,0.748775221094,0.255225639503,0.00796548404997,0.00786586337427,0.0416075579751,2994039,0.959880479825301,0.953082813776784
"42","real",78.7313302702,0.00791161997981,0.753222785766,0.255038631022,0.00803846136635,0.00784642032225,0.0268873399109,2670398,0.953207226483133,0.953456569409496
"156","real",-78.7313302702,0.00780731497895,0.752333923668,0.252833714403,0.00783255692109,0.00778240197416,0.010358240334,2602771,0.940640358909639,0.953456569409496
"48","real",83.4598769657,0.00795179013839,0.75154077869,0.250524845216,0.00794365208573,0.00784727422921,0.043095813317,2304627,0.958047004625301,0.953719622107253
"150","real",-83.4598769657,0.00793877087876,0.750666035007,0.25203615491,0.00792406118881,0.00787050275965,0.0280664467511,2355696,0.956478419127711,0.953719622107253
"83","real",88.4688548766,0.00787831667661,0.746934885861,0.250589835056,0.00773512050237,0.00776409388605,0.0476026674519,2085539,0.949194780314458,0.953878389147813
"109","real",-88.4688548766,0.00792145736959,0.74838724859,0.254470651885,0.00789704584119,0.0077923170399,0.0536246565682,2072610,0.95439245416747,0.953878389147813
"43","real",-93.774895258,0.00793625873602,0.749990034707,0.255186216219,0.00794972976378,0.00782230625284,0.047136299821,1827902,0.956175751327711,0.953797679302808
"155","real",93.774895258,0.00789256136754,0.744667685154,0.254419951936,0.00775963817736,0.00782293810298,0.0287972276326,1803660,0.950911008137349,0.953797679302808
"91","real",-99.3956156984,0.00783208700266,0.750624718091,0.256164018267,0.00790153741961,0.00783220396071,-4.83180175646e-05,1588564,0.943624940079518,0.9535201088014
"101","real",99.3956156984,0.00798180787289,0.746973866779,0.25496413112,0.00794051710169,0.00789596887922,0.0351757104587,1619489,0.961663599143374,0.9535201088014
"51","real",105.349678615,0.0081224883303,0.748825685773,0.254970030339,0.00814134680357,0.00790458148898,0.0891974180615,1435469,0.978613051843373,0.953413031991711
"159","real",-105.349678615,0.00777541564441,0.746039197268,0.253905092691,0.00765093835525,0.00776777829224,0.00318130801079,1433328,0.936797065591566,0.953413031991711
"44","real",-111.656853219,0.00783610029225,0.748639257731,0.254053270821,0.00779492524298,0.00777319470277,0.0261845850044,1277397,0.944108468945783,0.953506309284776
"154","real",111.656853219,0.00791908639419,0.753098040527,0.253673886307,0.00802807276962,0.00787133562274,0.0196284410031,1186906,0.954106794480723,0.953506309284776
"88","real",118.338081152,0.00790216113025,0.750194848746,0.258228581839,0.00797781014378,0.00784386317553,0.0240477310968,1099371,0.952067606054217,0.953736940488238
"151","real",-118.338081152,0.00792377342059,0.749936518805,0.254644383145,0.00794587535975,0.00780842211993,0.0477979807081,1091648,0.954671496456627,0.953736940488238
"61","real",-125.415546026,0.00786941250468,0.750881695852,0.251983995699,0.00787578761112,0.00780293551642,0.0275648859449,920966,0.948121988515663,0.954529951519131
"134","real",125.415546026,0.00793833615988,0.748952276479,0.247727941073,0.00783184413837,0.00784234858244,0.039601652601,947016,0.956426043359036,0.954529951519131
"86","real",132.912747068,0.00790255756115,0.749364012095,0.254713897521,0.00792292332609,0.00778260221302,0.0498692579974,839294,0.952115368813253,0.956026584833819
"106","real",-132.912747068,0.00790640955414,0.752168478731,0.254296685396,0.0079823813446,0.00783209415335,0.0307001791801,864796,0.952579464354217,0.956026584833819
"75","real",140.854577155,0.00801133955717,0.740385826242,0.254808504529,0.00774879445584,0.00787304112009,0.056833264074,693295,0.965221633393976,0.957928463928495
"117","real",-140.854577155,0.00797392519355,0.753647010225,0.254374023702,0.00811359579511,0.00790108792142,0.0298260965222,711242,0.960713878740964,0.957928463928495
"33","real",149.26740546,0.00789810295616,0.749880927336,0.255577007915,0.00789052485194,0.00781538033613,0.034244621716,605142,0.951578669416868,0.960060876568888
"195","real",-149.26740546,0.00801721562007,0.751897752434,0.244845446266,0.00790443638197,0.00793866621299,0.0320122739254,621096,0.965929592779518,0.960060876568888
"84","real",158.179165004,0.00803530172128,0.747752037208,0.247998190486,0.00788147976493,0.00791261393134,0.0501639585756,539562,0.968108641118072,0.962650335086654
"108","real",-158.179165004,0.00803764723996,0.750137480742,0.260568696814,0.00820021710877,0.00783516928304,0.083606076495,531878,0.96839123373012,0.962650335086654
"2","real",-167.619445408,0.00795781285999,0.750152206784,0.252333903308,0.00792764149424,0.00781483529935,0.0591890240296,449073,0.958772633733735,0.965367035388355
"197","real",167.619445408,0.00809151072283,0.744062275567,0.261206996032,0.00808013060966,0.00788690322085,0.0839301274577,494365,0.974880809979518,0.965367035388355
"54","real",177.619591131,0.00803135557896,0.750203379138,0.252572257831,0.00802704634222,0.00789875410306,0.0543078911382,368660,0.967633202284337,0.966826698491845
"142","real",-177.619591131,0.00799518015013,0.749264754352,0.251635976861,0.00795759516297,0.00778443377306,0.0875814370158,393563,0.963274716883132,0.966826698491845
"77","real",-188.212805549,0.00824200532923,0.739674914112,0.263817193705,0.00817526509125,0.00796870230633,0.110944772001,305104,0.993012690268675,0.96653805588543
"115","real",188.212805549,0.00804912427276,0.759465640127,0.254875081449,0.00841407918147,0.00796399895466,0.0345765785559,315290,0.969774008766265,0.96653805588543
"12","real",-199.434261197,0.00774129228952,0.764770203362,0.248841240331,0.00803939435882,0.00781421729888,-0.0301870114599,270803,0.932685818014458,0.965517899435742
"185","real",199.434261197,0.00822205082971,0.742398477761,0.257098257269,0.00793163803108,0.00795207040177,0.109823858254,294458,0.9906085337,0.965517899435742
"35","real",-211.321216554,0.00786279891722,0.753034266462,0.259764094287,0.00801858821647,0.00790870459737,-0.0187753917002,265630,0.947325170749398,0.964451676934096
"164","real",211.321216554,0.00814750510542,0.747420323154,0.254041722149,0.00809027385623,0.00789792347949,0.102213513339,237729,0.98162712113494,0.964451676934096
"22","real",-223.913139748,0.0078876425681,0.74925887395,0.258536356892,0.00795084076913,0.0077757527541,0.0465415711462,222260,0.950318381698795,0.963348883343227
"177","real",223.913139748,0.00779728365195,0.747546076191,0.25301437129,0.00768706924464,0.00779708875705,8.08484623385e-05,234536,0.939431765295181,0.963348883343227
"26","real",237.251839606,0.00821458899287,0.741340054265,0.260095630664,0.00810831936967,0.00793169248835,0.115361330189,224266,0.989709517213253,0.961797261659872
"172","real",-237.251839606,0.00781184879581,0.742588792863,0.271237285445,0.00787301450557,0.00772665257365,0.0356591476805,177792,0.941186601904819,0.961797261659872
"37","real",251.381604468,0.0076680086274,0.741202022258,0.242240080251,0.00718482748905,0.00767572507605,-0.00325088387907,154881,0.92385646113253,0.96014066708779
"161","real",-251.381604468,0.00773029088263,0.758253928689,0.260732316434,0.00820920389926,0.00773459579598,-0.00179985820772,158171,0.931360347304819,0.96014066708779
"173","real",266.34934924,0.00769535762613,0.749550365997,0.248807111246,0.00754779166717,0.00768077356794,0.00613998697464,149880,0.927151521220482,0.958335672860469
"176","real",-266.34934924,0.0083809111647,0.758011408837,0.248550268233,0.00856324827459,0.00830206098363,0.0307101216303,126194,1.00974833309639,0.958335672860469
"96","real",282.204771163,0.00781183824973,0.743601670929,0.256242634054,0.00767397722142,0.00780740490453,0.00183607890977,134909,0.941185331292771,0.956142727096426
"97","real",-282.204771163,0.00833592828929,0.752966225153,0.264193773814,0.00866031302212,0.00810162038848,0.0935094714324,120363,1.00432870955301,0.956142727096426
"40","real",299.000514822,0.00791465993247,0.75040912993,0.256094845102,0.00794224063357,0.0078372236674,0.0319690268003,1010010,0.953573485839759,0.953770146740636
"158","real",-299.000514822,0.00791997073251,0.749662406245,0.249138232005,0.00781456016878,0.00782276478591,0.0402042131684,849307,0.954213341266265,0.953770146740636
